2023-11-17 15:27:23 INFO     Saving logs in: /home/ukjung18/GIE1/GIE/GIE-master/LOG_DIR/11_17/GO1117/GIE_rot_15_27_23
2023-11-17 17:12:20 INFO     	 Epoch 113 | average valid loss: 0.0832
2023-11-17 17:13:13 INFO     	 Epoch 114 | average train loss: 0.0025
2023-11-17 17:13:14 INFO     	 Epoch 114 | average valid loss: 0.0829
2023-11-17 17:13:16 INFO     	 valid MR: 1888.58 | MRR: 0.377 | H@1: 0.279 | H@10: 0.572 | H@50: 0.706 | H@100: 0.744
2023-11-17 17:14:09 INFO     	 Epoch 115 | average train loss: 0.0025
2023-11-17 17:14:10 INFO     	 Epoch 115 | average valid loss: 0.0832
2023-11-17 17:15:03 INFO     	 Epoch 116 | average train loss: 0.0024
2023-11-17 17:15:03 INFO     	 Epoch 116 | average valid loss: 0.0838
2023-11-17 17:15:57 INFO     	 Epoch 117 | average train loss: 0.0025
2023-11-17 17:15:57 INFO     	 Epoch 117 | average valid loss: 0.0838
2023-11-17 17:16:50 INFO     	 Epoch 118 | average train loss: 0.0024
2023-11-17 17:16:51 INFO     	 Epoch 118 | average valid loss: 0.0840
2023-11-17 17:17:44 INFO     	 Epoch 119 | average train loss: 0.0024
2023-11-17 17:17:45 INFO     	 Epoch 119 | average valid loss: 0.0847
2023-11-17 17:17:47 INFO     	 valid MR: 1918.11 | MRR: 0.377 | H@1: 0.279 | H@10: 0.570 | H@50: 0.705 | H@100: 0.744
2023-11-17 17:18:40 INFO     	 Epoch 120 | average train loss: 0.0024
2023-11-17 17:18:41 INFO     	 Epoch 120 | average valid loss: 0.0849
2023-11-17 17:19:34 INFO     	 Epoch 121 | average train loss: 0.0024
2023-11-17 17:19:35 INFO     	 Epoch 121 | average valid loss: 0.0850
2023-11-17 17:20:28 INFO     	 Epoch 122 | average train loss: 0.0023
2023-11-17 17:20:29 INFO     	 Epoch 122 | average valid loss: 0.0856
2023-11-17 17:21:22 INFO     	 Epoch 123 | average train loss: 0.0023
2023-11-17 17:21:23 INFO     	 Epoch 123 | average valid loss: 0.0856
2023-11-17 17:22:15 INFO     	 Epoch 124 | average train loss: 0.0023
2023-11-17 17:22:16 INFO     	 Epoch 124 | average valid loss: 0.0860
2023-11-17 17:22:18 INFO     	 valid MR: 1921.06 | MRR: 0.380 | H@1: 0.283 | H@10: 0.573 | H@50: 0.703 | H@100: 0.743
2023-11-17 17:22:18 INFO     	 Saving model at epoch 124 in /home/ukjung18/GIE1/GIE/GIE-master/LOG_DIR/11_17/GO1117/GIE_rot_15_27_23
2023-11-17 17:23:12 INFO     	 Epoch 125 | average train loss: 0.0022
2023-11-17 17:23:13 INFO     	 Epoch 125 | average valid loss: 0.0858
2023-11-17 17:24:06 INFO     	 Epoch 126 | average train loss: 0.0022
2023-11-17 17:24:07 INFO     	 Epoch 126 | average valid loss: 0.0868
2023-11-17 17:25:00 INFO     	 Epoch 127 | average train loss: 0.0022
2023-11-17 17:25:01 INFO     	 Epoch 127 | average valid loss: 0.0865
2023-11-17 17:25:54 INFO     	 Epoch 128 | average train loss: 0.0022
